"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","salary","Status"
"4092",0.7,0.77,4,245,2,0,0,"0","Working"
"4093",0.77,0.75,6,246,6,0,0,"0","Working"
"4094",0.77,0.76,6,263,6,0,0,"0","Working"
"4095",0.76,0.99,3,133,4,0,0,"0","Working"
"4096",0.66,0.49,4,157,3,0,0,"0","Working"
"4097",0.5,0.95,3,198,4,0,0,"0","Working"
"4098",0.57,0.9,5,145,3,0,0,"0","Working"
"4100",0.26,0.99,5,184,5,0,0,"0","Working"
"4101",0.72,0.62,3,243,2,1,0,"0","Working"
"4102",0.83,0.93,3,247,2,0,0,"0","Working"
"4103",0.55,0.4,3,158,3,0,0,"0","Working"
"4104",0.77,0.74,5,243,2,0,0,"0","Working"
"4105",0.24,0.63,4,203,5,0,0,"0","Working"
"4107",0.5,0.59,4,214,3,1,0,"0","Working"
"4108",0.66,0.59,4,179,3,0,0,"0","Working"
"4109",0.66,0.77,4,188,2,0,0,"0","Working"
"4110",0.66,0.81,3,174,3,0,0,"0","Working"
"4111",0.96,0.83,3,177,4,0,0,"0","Working"
"4112",0.75,0.94,5,194,4,0,0,"0","Working"
"4113",0.78,0.77,3,244,2,0,0,"1","Working"
"4114",0.57,0.82,4,269,2,0,0,"1","Working"
"4115",0.78,0.68,2,159,3,1,0,"1","Working"
"4116",0.57,0.88,4,140,2,0,0,"1","Working"
"4117",0.84,0.56,5,224,2,0,0,"1","Working"
"4118",0.23,0.94,5,242,4,0,0,"1","Working"
"4119",0.53,0.37,3,180,3,0,0,"1","Working"
"4120",0.82,0.71,3,150,3,0,0,"1","Working"
"4122",0.5,0.52,2,178,2,0,0,"1","Working"
"4123",1,0.74,2,187,3,0,0,"1","Working"
"4124",0.94,0.61,3,140,2,0,0,"1","Working"
"4125",0.86,0.61,4,193,2,0,0,"2","Working"
"4126",0.73,0.49,4,243,2,0,0,"0","Working"
"4127",0.49,0.94,3,144,3,1,0,"1","Working"
"4129",0.83,0.5,6,165,3,0,0,"1","Working"
"4130",0.85,0.67,3,176,2,0,0,"1","Working"
"4131",0.65,0.37,3,170,6,0,0,"0","Working"
"4132",0.94,0.65,4,213,2,1,0,"0","Working"
"4133",0.76,0.81,4,242,2,0,0,"0","Working"
"4136",0.59,0.64,5,123,2,0,0,"0","Working"
"4137",0.69,0.9,3,185,4,0,0,"0","Working"
"4138",0.51,0.85,4,186,2,0,0,"0","Working"
"4139",0.8,0.67,3,178,3,0,0,"0","Working"
"4140",0.98,0.7,3,153,10,0,0,"2","Working"
"4141",0.69,0.72,4,185,10,1,0,"2","Working"
"4142",0.14,0.76,4,142,10,0,0,"2","Working"
"4143",0.95,0.9,4,221,10,1,0,"2","Working"
"4147",0.36,0.73,2,111,2,0,0,"0","Working"
"4148",0.62,0.97,2,271,3,0,0,"0","Working"
"4149",0.98,0.58,4,133,3,0,0,"0","Working"
"4150",0.53,0.7,4,223,3,0,0,"0","Working"
"4151",0.8,0.95,4,272,2,0,0,"0","Working"
"4152",0.73,0.77,3,233,3,0,0,"1","Working"
"4154",0.62,0.75,5,165,4,0,0,"1","Working"
"4155",0.87,0.48,5,242,3,0,0,"1","Working"
"4156",0.43,0.65,4,124,2,0,0,"1","Working"
"4157",0.57,0.6,2,163,3,0,0,"1","Working"
"4158",0.91,0.77,3,144,3,0,0,"1","Working"
"4159",0.75,0.59,5,149,4,0,0,"1","Working"
"4160",0.76,0.8,5,217,2,0,0,"1","Working"
"4161",0.85,0.49,4,139,2,0,0,"1","Working"
"4163",0.86,0.84,3,177,3,0,0,"1","Working"
"4164",0.21,0.43,5,175,2,1,0,"2","Working"
"4166",0.98,0.74,3,185,3,0,0,"1","Working"
"4167",0.42,0.45,3,227,3,0,0,"1","Working"
"4169",1,0.93,5,167,3,0,0,"1","Working"
"4170",0.95,0.52,3,183,2,1,0,"0","Working"
"4171",0.95,0.5,4,259,3,0,0,"0","Working"
"4172",0.68,0.53,3,138,2,1,0,"0","Working"
"4173",0.64,0.38,5,122,4,0,0,"0","Working"
"4174",0.24,0.62,6,225,6,0,0,"0","Working"
"4175",0.37,0.72,3,121,2,0,0,"0","Working"
"4177",0.86,0.89,4,153,4,0,0,"0","Working"
"4178",0.43,0.38,3,119,2,0,0,"0","Working"
"4181",0.43,0.46,2,186,2,0,0,"0","Working"
"4182",0.52,0.8,3,252,4,0,0,"0","Working"
"4183",0.16,0.42,3,182,3,1,0,"0","Working"
"4184",0.49,0.6,4,264,2,1,0,"0","Working"
"4186",0.98,0.68,5,171,3,0,0,"2","Working"
"4187",0.33,0.97,5,130,4,0,0,"2","Working"
"4188",0.14,0.79,5,271,4,0,0,"2","Working"
"4189",0.54,0.79,5,249,3,1,0,"2","Working"
"4190",0.63,0.48,4,180,4,0,0,"2","Working"
"4191",0.55,0.69,4,220,3,1,0,"2","Working"
"4192",0.84,0.53,3,210,4,1,0,"1","Working"
"4193",0.51,0.97,4,258,2,0,0,"1","Working"
"4194",0.15,0.75,3,150,4,0,1,"1","Working"
"4198",0.69,0.58,4,149,3,0,1,"1","Working"
"4199",0.6,0.62,3,238,4,0,1,"1","Working"
"4200",0.82,0.71,2,209,5,0,1,"1","Working"
"4201",0.86,0.95,4,149,3,0,1,"1","Working"
"4202",0.69,0.59,4,264,3,0,0,"1","Working"
"4203",0.87,0.87,5,207,2,0,0,"2","Working"
"4204",0.17,0.78,3,239,6,0,0,"0","Working"
"4205",0.94,0.51,6,239,5,0,0,"1","Working"
"4206",0.5,1,4,258,3,0,0,"1","Working"
"4207",0.16,0.72,3,203,3,0,0,"1","Working"
"4210",0.5,0.51,5,134,3,0,0,"0","Working"
"4211",0.16,0.46,6,240,2,0,0,"0","Working"
"4212",0.75,0.99,2,237,5,1,0,"0","Working"
"4213",0.64,0.66,5,157,2,0,0,"0","Working"
"4214",0.78,0.43,4,275,3,0,0,"0","Working"
"4215",0.81,0.74,2,228,3,0,0,"2","Working"
"4216",0.55,0.58,3,254,2,0,0,"2","Working"
"4217",0.53,0.53,4,257,2,0,0,"2","Working"
"4218",0.69,0.73,3,231,2,1,0,"2","Working"
"4219",0.8,0.53,3,217,3,0,0,"2","Working"
"4220",0.77,0.98,3,286,6,0,0,"2","Working"
"4221",0.84,0.8,4,236,3,0,0,"0","Working"
"4222",0.64,0.55,4,215,2,0,0,"0","Working"
"4224",0.67,0.7,3,149,3,0,0,"0","Working"
"4225",0.81,0.77,3,221,2,0,0,"0","Working"
"4226",0.91,0.82,4,238,2,0,0,"0","Working"
"4227",0.75,0.89,6,250,2,0,0,"1","Working"
"4229",0.54,0.52,4,173,2,0,0,"1","Working"
"4230",0.77,0.71,5,250,3,1,0,"1","Working"
"4231",0.89,0.63,4,270,3,1,0,"1","Working"
"4234",0.69,0.48,5,232,4,0,0,"1","Working"
"4235",0.61,0.81,4,134,3,0,0,"1","Working"
"4236",0.59,0.81,4,189,3,0,0,"1","Working"
"4237",0.58,0.8,4,113,3,0,0,"1","Working"
"4238",0.88,0.67,5,264,3,0,0,"1","Working"
"4239",0.51,0.63,5,260,2,0,0,"2","Working"
"4241",0.52,0.52,4,168,3,0,0,"1","Working"
"4242",0.57,0.46,3,186,3,1,0,"1","Working"
"4243",0.5,0.77,3,267,2,0,0,"2","Working"
"4245",0.74,0.77,3,211,3,0,0,"2","Working"
"4247",0.74,0.71,3,206,3,0,0,"2","Working"
"4248",0.2,0.59,6,113,3,0,0,"2","Working"
"4250",0.19,0.8,6,157,6,1,0,"0","Working"
"4251",0.4,0.62,4,127,5,0,0,"0","Working"
"4252",0.71,0.37,2,179,5,0,1,"0","Working"
"4254",0.59,0.84,4,251,4,1,1,"0","Working"
"4255",0.57,0.85,4,250,3,1,1,"0","Working"
"4256",0.81,0.61,2,176,5,0,1,"0","Working"
"4257",0.8,0.7,4,246,3,0,1,"0","Working"
"4258",0.49,0.66,3,155,3,0,1,"0","Working"
"4259",0.55,0.64,3,178,2,0,1,"0","Working"
"4260",0.68,0.4,3,213,5,1,1,"0","Working"
"4261",0.55,0.67,3,150,2,0,1,"0","Working"
"4262",0.59,0.62,3,166,2,0,0,"0","Working"
"4263",0.91,0.8,5,169,4,0,0,"0","Working"
"4264",0.48,0.9,4,208,3,0,0,"0","Working"
"4265",0.84,0.66,3,209,2,0,0,"0","Working"
"4266",0.73,0.54,4,167,3,0,0,"1","Working"
"4267",0.28,0.59,6,281,3,0,0,"1","Working"
"4268",0.77,0.65,3,156,4,0,0,"1","Working"
"4269",0.67,0.65,3,265,3,0,0,"1","Working"
"4270",0.5,0.53,3,142,3,1,0,"1","Working"
"4274",0.61,0.6,3,255,2,0,0,"1","Working"
"4275",0.83,0.73,4,157,2,0,0,"1","Working"
"4277",0.7,0.63,3,157,2,0,0,"1","Working"
"4278",0.78,0.65,3,139,3,0,0,"2","Working"
"4279",0.71,0.53,4,196,2,1,0,"0","Working"
"4280",0.68,0.99,3,159,2,0,0,"1","Working"
"4283",0.59,0.94,5,157,7,1,0,"1","Working"
"4284",0.64,0.87,4,157,7,0,0,"0","Working"
"4285",0.61,0.88,5,146,7,1,0,"0","Working"
"4286",0.77,0.49,2,286,7,0,0,"0","Working"
"4287",0.51,0.64,3,203,3,0,0,"0","Working"
"4288",0.49,0.49,3,168,7,0,0,"0","Working"
"4289",0.77,0.75,3,170,7,0,0,"0","Working"
"4290",0.31,0.86,3,266,7,0,0,"0","Working"
"4291",0.54,0.76,3,183,3,0,0,"0","Working"
"4292",0.56,0.66,4,264,3,0,0,"0","Working"
"4294",0.49,0.36,2,192,3,0,0,"0","Working"
"4296",0.6,0.52,3,183,2,0,0,"0","Working"
"4297",0.64,0.63,3,156,6,1,0,"0","Working"
"4299",0.65,0.89,4,204,8,1,0,"0","Working"
"4300",0.69,0.78,5,131,8,0,0,"0","Working"
"4301",0.93,0.74,5,248,8,1,0,"0","Working"
"4303",0.75,0.87,4,146,8,1,0,"0","Working"
"4304",0.47,0.43,4,246,3,0,0,"0","Working"
"4307",0.98,0.49,3,199,10,0,0,"1","Working"
"4311",0.49,0.54,4,215,4,0,0,"1","Working"
"4312",0.63,0.93,4,233,3,0,0,"1","Working"
"4313",0.45,0.64,3,169,10,0,0,"1","Working"
"4314",0.77,0.64,3,190,10,1,0,"1","Working"
"4315",0.77,0.63,4,236,7,0,0,"1","Working"
"4316",0.5,0.92,4,266,7,0,0,"1","Working"
"4317",0.45,0.42,4,156,7,0,0,"2","Working"
"4318",0.81,0.47,4,153,7,0,0,"0","Working"
"4319",0.83,0.67,3,175,3,0,0,"1","Working"
"4321",0.25,0.89,4,154,10,0,0,"2","Working"
"4322",0.89,0.55,5,251,10,0,0,"2","Working"
"4323",0.97,0.57,3,164,10,0,0,"2","Working"
"4324",0.6,0.65,2,225,10,0,0,"2","Working"
"4325",0.67,0.72,2,134,10,0,0,"2","Working"
"4326",0.89,0.77,3,144,3,0,0,"2","Working"
"4328",0.64,0.79,4,139,3,0,0,"0","Working"
"4329",0.57,0.66,3,268,3,0,0,"0","Working"
"4330",0.56,0.98,5,171,3,1,0,"0","Working"
"4331",0.6,0.9,4,260,2,0,0,"1","Working"
"4332",0.17,0.66,6,224,3,0,0,"1","Working"
"4333",0.74,0.49,4,233,3,0,0,"1","Working"
"4334",0.44,0.41,3,125,7,0,0,"1","Working"
"4335",0.51,0.89,4,233,7,0,0,"1","Working"
"4336",0.86,0.57,3,162,7,0,0,"1","Working"
"4337",0.96,0.48,4,198,7,0,0,"1","Working"
"4338",0.87,0.82,4,198,7,0,0,"1","Working"
"4339",0.58,0.79,3,243,3,1,0,"1","Working"
"4340",0.24,0.56,4,281,7,0,0,"1","Working"
"4341",0.42,0.8,4,259,7,1,0,"1","Working"
"4342",0.65,0.94,4,184,7,0,0,"1","Working"
"4343",0.73,0.92,6,189,3,1,0,"1","Working"
"4344",0.63,0.6,4,258,3,0,0,"1","Working"
"4346",0.52,0.83,5,145,3,0,0,"1","Working"
"4348",0.66,0.51,4,254,2,0,0,"1","Working"
"4349",0.98,0.44,4,154,6,1,0,"1","Working"
"4350",0.56,0.79,5,248,3,0,0,"1","Working"
"4351",0.97,0.54,3,154,8,1,0,"1","Working"
"4352",0.72,0.92,3,242,8,0,0,"1","Working"
"4353",0.74,0.78,4,194,8,0,0,"1","Working"
"4354",0.2,0.6,5,261,8,0,0,"1","Working"
"4355",0.73,0.56,3,245,8,0,0,"1","Working"
"4357",0.65,0.54,4,147,10,0,0,"0","Working"
"4358",0.66,0.5,3,139,10,1,0,"0","Working"
"4359",0.96,0.97,6,137,10,0,0,"0","Working"
"4362",0.57,0.69,3,212,8,0,0,"0","Working"
"4363",0.59,0.47,3,159,4,0,0,"0","Working"
"4364",0.92,0.68,4,178,3,0,0,"0","Working"
"4365",0.79,0.56,3,149,10,0,0,"0","Working"
"4369",0.49,0.68,3,192,7,0,0,"2","Working"
"4370",0.97,0.51,5,215,7,0,0,"2","Working"
"4371",0.55,0.78,4,261,3,0,0,"2","Working"
"4373",0.53,0.99,3,223,10,0,0,"0","Working"
"4374",0.51,0.86,3,182,10,0,0,"0","Working"
"4379",0.91,0.75,2,147,3,0,0,"0","Working"
"4380",0.65,0.55,3,156,5,0,0,"0","Working"
"4384",0.82,0.65,5,178,7,1,0,"1","Working"
"4386",0.95,0.84,3,240,7,0,0,"1","Working"
"4387",0.65,0.85,4,172,3,0,0,"1","Working"
"4388",0.83,0.55,3,271,7,0,0,"1","Working"
"4389",0.15,0.6,5,188,7,0,0,"1","Working"
"4391",0.99,0.94,5,151,3,0,0,"1","Working"
"4393",0.64,0.67,2,223,3,0,0,"1","Working"
"4394",0.95,0.75,4,151,3,0,0,"1","Working"
"4396",0.59,0.5,2,162,2,0,0,"2","Working"
"4397",0.69,0.86,5,195,6,0,0,"2","Working"
"4398",0.5,0.49,4,222,3,0,0,"2","Working"
"4399",0.89,0.96,3,179,8,0,0,"2","Working"
"4400",0.56,0.39,3,106,8,0,0,"2","Working"
"4401",0.77,0.68,3,214,8,1,0,"2","Working"
"4403",0.88,0.58,3,145,8,0,0,"0","Working"
"4404",0.89,0.86,4,153,3,0,0,"0","Working"
"4405",0.65,0.52,2,117,10,1,0,"0","Working"
"4406",0.58,0.99,3,207,10,0,0,"0","Working"
"4407",0.56,0.85,3,265,10,1,0,"0","Working"
"4408",0.25,0.72,5,279,8,0,0,"0","Working"
"4410",0.62,0.4,3,158,8,1,0,"0","Working"
"4411",0.72,0.75,4,211,4,0,0,"1","Working"
"4413",0.57,0.91,4,224,10,0,0,"1","Working"
"4414",0.63,0.65,3,190,10,0,0,"1","Working"
"4415",0.91,0.63,5,240,7,0,0,"1","Working"
"4416",0.7,0.68,5,225,7,0,0,"1","Working"
"4418",0.77,0.48,5,262,7,0,0,"1","Working"
"4419",0.68,0.97,3,250,3,1,0,"1","Working"
"4420",0.34,0.46,3,155,10,0,0,"1","Working"
"4421",0.97,0.64,4,238,10,1,0,"1","Working"
"4422",0.57,0.75,4,249,10,0,0,"1","Working"
"4423",0.66,0.65,3,272,10,0,0,"1","Working"
"4424",0.68,0.67,4,162,10,0,0,"2","Working"
"4425",0.49,0.78,4,254,10,0,0,"2","Working"
"4430",0.41,0.67,6,221,10,0,0,"1","Working"
"4431",0.94,0.64,5,247,10,0,0,"1","Working"
"4432",0.91,0.61,4,135,10,0,0,"1","Working"
"4434",0.51,0.52,3,188,3,0,0,"2","Working"
"4435",0.22,0.7,4,159,5,0,0,"0","Working"
"4436",0.69,0.65,3,153,2,0,0,"1","Working"
"4438",0.9,0.85,3,158,7,0,0,"1","Working"
"4440",0.88,0.51,3,211,7,0,0,"1","Working"
"4441",0.31,0.63,4,104,7,1,0,"1","Working"
"4442",0.17,0.66,6,174,3,0,0,"1","Working"
"4445",0.61,0.77,5,232,7,0,0,"1","Working"
"4446",0.74,0.67,5,216,3,0,0,"0","Working"
"4447",0.65,0.82,5,265,3,0,0,"0","Working"
"4448",0.87,0.73,5,184,3,0,0,"0","Working"
"4449",0.56,0.71,5,244,3,0,0,"0","Working"
"4450",0.78,0.69,4,202,3,0,0,"0","Working"
"4451",0.73,0.57,3,146,2,0,0,"0","Working"
"4452",0.66,0.78,4,161,6,0,0,"0","Working"
"4454",0.52,0.69,5,208,8,1,0,"0","Working"
"4455",0.44,0.66,6,134,8,0,0,"2","Working"
"4456",0.7,0.7,3,162,8,0,0,"2","Working"
"4457",0.63,0.52,5,209,8,1,0,"0","Working"
"4458",0.89,0.59,3,265,8,0,0,"0","Working"
"4459",0.96,0.85,4,173,3,0,0,"2","Working"
"4463",0.69,0.43,5,113,8,0,0,"1","Working"
"4465",0.71,0.93,5,140,8,0,0,"1","Working"
"4466",0.5,0.68,3,245,4,0,0,"1","Working"
"4467",0.93,0.6,3,188,3,0,0,"2","Working"
"4468",0.95,0.77,5,199,10,1,0,"1","Working"
"4469",0.17,0.61,6,154,10,1,0,"1","Working"
"4470",0.92,0.68,4,138,7,0,0,"1","Working"
"4472",0.27,0.42,6,173,7,0,0,"1","Working"
"4473",0.66,0.87,3,223,7,0,0,"2","Working"
"4474",0.59,0.69,3,200,3,0,0,"0","Working"
"4475",0.93,0.98,4,189,10,0,0,"1","Working"
"4477",0.96,0.6,3,160,10,0,0,"1","Working"
"4478",0.69,0.85,3,153,10,0,0,"1","Working"
"4479",0.41,0.38,4,142,10,1,0,"0","Working"
"4480",0.36,0.41,3,167,10,0,0,"0","Working"
"4482",0.94,0.9,4,144,4,0,0,"0","Working"
"4483",0.51,0.76,4,140,3,0,0,"0","Working"
"4484",0.83,0.48,4,220,3,1,0,"0","Working"
"4485",0.22,0.62,3,180,3,0,0,"0","Working"
"4486",0.66,0.89,4,173,4,0,0,"0","Working"
"4487",0.14,0.58,3,179,5,0,0,"0","Working"
"4488",0.16,0.96,5,137,5,1,0,"0","Working"
"4489",0.81,0.78,3,165,3,0,0,"2","Working"
"4490",0.73,0.94,3,177,3,0,0,"0","Working"
"4492",0.62,0.73,3,245,4,0,0,"0","Working"
"4493",0.5,0.83,5,258,2,0,0,"0","Working"
"4494",0.7,0.88,3,159,2,0,0,"2","Working"
"4496",0.87,0.9,3,174,2,0,0,"0","Working"
"4498",0.94,0.67,4,191,3,1,0,"2","Working"
"4499",0.2,0.53,5,272,5,0,0,"0","Working"
"4500",0.42,0.44,3,183,2,0,0,"1","Working"
"4501",0.43,0.66,4,135,2,0,0,"2","Working"
"4502",0.43,0.76,6,154,2,0,0,"2","Working"
"4503",0.77,0.86,5,238,3,0,0,"2","Working"
"4504",0.76,0.98,2,235,3,0,0,"2","Working"
"4505",0.82,0.9,3,215,4,0,0,"2","Working"
"4506",0.75,0.66,5,234,2,0,0,"2","Working"
"4507",0.63,0.98,4,187,3,0,0,"2","Working"
"4508",0.51,0.75,3,133,3,0,0,"1","Working"
"4509",0.23,0.7,3,123,5,0,0,"1","Working"
"4510",0.77,0.58,4,202,3,0,0,"1","Working"
"4512",0.63,0.85,4,182,3,1,0,"2","Working"
"4513",0.55,0.45,3,179,2,1,0,"0","Working"
"4514",0.31,0.63,3,150,3,1,0,"1","Working"
"4515",0.98,0.74,4,151,3,0,0,"1","Working"
"4516",0.16,0.95,6,117,7,0,0,"1","Working"
"4517",0.54,0.78,3,156,7,0,0,"1","Working"
"4518",0.73,0.48,3,211,7,0,0,"1","Working"
"4519",0.16,0.63,6,286,7,0,1,"1","Working"
"4520",0.57,0.82,5,233,7,0,1,"1","Working"
"4521",0.88,0.88,4,222,3,1,1,"1","Working"
"4524",0.91,0.58,3,220,7,0,1,"0","Working"
"4525",0.77,0.82,4,134,3,0,1,"0","Working"
"4527",0.74,0.74,5,160,3,1,0,"2","Working"
"4528",0.53,0.59,4,259,3,0,0,"0","Working"
"4529",0.89,0.77,5,232,3,0,0,"0","Working"
"4530",0.23,0.77,5,272,2,0,0,"0","Working"
"4531",0.69,0.66,3,215,6,0,0,"2","Working"
"4532",0.52,0.72,4,222,3,0,0,"0","Working"
"4533",0.9,0.58,3,244,8,0,0,"0","Working"
"4534",0.92,0.63,5,224,8,1,0,"0","Working"
"4535",0.72,0.59,5,200,8,1,0,"0","Working"
"4536",0.92,0.61,4,143,8,0,0,"0","Working"
"4538",0.48,0.89,4,145,3,0,0,"0","Working"
"4539",0.27,0.76,4,108,10,0,0,"1","Working"
"4540",0.67,0.49,3,247,10,0,0,"1","Working"
"4541",0.48,0.7,3,213,10,0,0,"1","Working"
"4542",0.99,0.6,4,209,8,1,0,"1","Working"
"4543",0.49,0.88,4,240,8,0,0,"1","Working"
"4545",0.99,0.92,4,265,4,1,0,"1","Working"
"4546",0.78,0.57,3,209,3,0,0,"1","Working"
"4547",0.5,0.73,3,154,10,0,0,"1","Working"
"4548",0.61,0.79,5,230,10,0,0,"2","Working"
"4551",0.73,0.78,3,262,7,1,1,"2","Working"
"4552",0.58,0.84,4,206,7,0,1,"2","Working"
"4553",0.74,0.98,3,166,3,1,1,"2","Working"
"4554",0.32,0.48,4,117,10,0,1,"1","Working"
"4556",0.81,0.9,4,270,10,0,0,"1","Working"
"4557",0.59,0.92,3,138,10,0,0,"0","Working"
"4560",0.76,0.85,3,192,3,0,0,"0","Working"
"4561",0.91,0.65,5,214,3,1,0,"0","Working"
"4562",0.8,0.84,4,242,2,1,0,"0","Working"
"4563",0.73,0.72,4,233,2,0,0,"0","Working"
"4564",0.88,0.53,3,218,4,0,0,"0","Working"
"4566",0.84,0.5,4,178,2,0,0,"0","Working"
"4567",0.93,0.5,5,272,3,0,0,"0","Working"
"4568",0.64,0.6,3,265,4,0,0,"0","Working"
"4569",0.66,0.72,4,271,3,0,0,"0","Working"
"4571",0.34,0.72,3,118,4,0,0,"0","Working"
"4572",0.48,0.8,4,196,5,0,0,"0","Working"
"4573",0.79,0.61,4,173,2,0,0,"0","Working"
"4575",0.51,0.71,2,180,3,0,0,"0","Working"
"4576",0.84,0.78,4,263,3,0,0,"0","Working"
"4577",0.66,0.79,5,134,3,0,0,"2","Working"
"4579",0.53,0.91,4,167,4,0,0,"2","Working"
"4581",0.58,0.9,3,209,2,0,0,"2","Working"
"4582",0.82,0.56,2,227,5,1,0,"2","Working"
"4584",0.9,0.54,4,172,4,0,0,"1","Working"
"4586",0.56,0.74,3,265,3,0,0,"1","Working"
"4587",0.77,0.82,3,153,3,1,0,"1","Working"
"4588",0.61,0.89,4,242,2,0,0,"1","Working"
"4589",0.97,0.61,4,262,3,1,1,"1","Working"
"4590",0.64,0.55,3,246,2,0,1,"2","Working"
"4591",0.99,0.97,4,211,2,0,1,"0","Working"
"4592",0.61,0.42,3,145,4,0,1,"1","Working"
"4593",0.72,0.71,4,256,3,0,1,"1","Working"
"4595",0.9,0.56,3,151,3,0,0,"1","Working"
"4596",0.9,0.73,4,245,2,0,0,"0","Working"
"4597",0.63,0.61,4,171,3,0,0,"0","Working"
"4598",0.64,0.88,3,252,2,0,0,"0","Working"
"4602",0.69,0.9,5,103,5,0,0,"0","Working"
"4603",0.93,0.51,4,110,3,0,0,"0","Working"
"4604",0.73,0.9,5,184,3,0,0,"0","Working"
"4605",0.83,0.6,4,161,2,0,0,"2","Working"
"4606",0.82,0.49,5,210,3,0,0,"2","Working"
"4607",0.39,0.91,2,212,2,0,0,"2","Working"
"4608",0.53,0.47,6,106,6,0,0,"2","Working"
"4610",0.8,0.6,5,217,3,0,0,"2","Working"
"4613",0.61,0.61,4,246,2,0,0,"0","Working"
"4614",0.74,0.55,4,262,3,0,0,"0","Working"
"4615",0.61,0.83,4,245,3,1,1,"0","Working"
"4616",0.57,0.99,3,222,3,1,1,"0","Working"
"4617",0.68,0.54,4,146,4,0,1,"1","Working"
"4618",0.75,0.79,4,263,3,0,1,"1","Working"
"4619",0.29,0.57,5,134,2,0,1,"1","Working"
"4621",0.53,0.68,4,173,3,0,0,"1","Working"
"4623",0.64,0.67,4,252,3,1,0,"1","Working"
"4624",0.63,0.5,2,230,4,0,0,"1","Working"
"4625",0.81,0.81,4,212,2,1,0,"1","Working"
"4627",0.7,0.83,5,241,2,0,0,"1","Working"
"4628",0.53,1,3,164,4,0,0,"1","Working"
"4629",0.16,0.93,6,218,6,1,0,"2","Working"
"4630",0.17,0.55,4,194,3,0,0,"0","Working"
"4631",0.7,0.95,3,158,2,0,0,"1","Working"
"4632",0.43,0.88,2,149,4,0,0,"1","Working"
"4633",0.49,0.62,4,161,2,0,0,"1","Working"
"4634",0.5,0.9,5,226,2,0,0,"2","Working"
"4635",0.57,0.59,2,111,2,0,0,"2","Working"
"4637",0.62,0.61,3,266,2,0,0,"2","Working"
"4638",0.69,0.75,3,253,3,0,0,"2","Working"
"4639",0.63,0.7,5,160,3,0,0,"2","Working"
"4640",0.76,0.62,5,230,3,1,0,"0","Working"
"4642",0.82,0.69,3,250,3,0,0,"0","Working"
"4643",0.2,0.7,4,225,5,0,0,"0","Working"
"4644",0.16,0.7,3,178,3,1,0,"0","Working"
"4647",0.71,0.63,3,204,3,0,0,"0","Working"
"4648",0.7,0.93,3,250,3,0,0,"0","Working"
"4649",0.92,0.94,2,224,2,0,0,"0","Working"
"4650",0.81,0.92,4,268,3,0,0,"0","Working"
"4652",0.53,0.64,3,168,3,0,0,"0","Working"
"4653",0.51,0.56,4,168,2,0,0,"0","Working"
"4655",0.5,0.91,3,240,3,0,0,"0","Working"
"4658",0.77,0.55,3,217,3,0,0,"1","Working"
"4659",0.74,0.87,5,224,2,0,0,"1","Working"
"4660",0.67,0.97,4,196,3,0,0,"1","Working"
"4661",0.56,0.59,3,223,3,0,0,"1","Working"
"4663",0.53,0.77,2,167,2,0,0,"1","Working"
"4664",0.86,0.71,5,273,3,0,0,"1","Working"
"4665",0.77,0.68,3,98,3,0,0,"1","Working"
"4666",0.97,0.94,4,253,3,0,0,"1","Working"
"4668",0.73,0.9,3,274,2,0,0,"2","Working"
"4669",0.42,0.47,6,174,5,0,0,"0","Working"
"4670",0.4,0.47,5,173,5,0,0,"1","Working"
"4671",0.33,0.41,2,198,4,0,0,"1","Working"
"4673",0.78,0.8,3,256,2,0,0,"1","Working"
"4674",0.92,0.6,3,179,2,0,0,"0","Working"
"4675",0.66,0.66,4,273,4,1,0,"0","Working"
"4677",0.86,0.83,4,208,3,1,0,"0","Working"
"4678",0.61,0.49,3,275,2,0,0,"0","Working"
"4679",0.71,0.68,3,231,2,1,0,"0","Working"
"4680",0.86,0.62,4,186,3,0,0,"0","Working"
"4681",0.96,0.59,3,241,3,0,0,"0","Working"
"4682",0.7,0.54,3,194,2,1,0,"0","Working"
"4683",0.38,0.49,4,196,3,0,1,"2","Working"
"4685",0.49,0.4,2,148,2,1,1,"2","Working"
"4686",0.78,0.62,4,150,3,0,1,"2","Working"
"4687",0.74,0.79,5,121,5,0,1,"2","Working"
"4688",0.82,0.76,4,266,3,0,1,"2","Working"
"4689",0.6,0.42,2,109,6,0,0,"0","Working"
"4690",0.72,0.99,3,143,4,0,0,"0","Working"
"4691",0.73,0.97,3,174,3,0,0,"0","Working"
"4692",0.89,0.55,4,159,2,0,0,"1","Working"
"4693",0.74,0.94,4,157,2,0,0,"1","Working"
"4694",0.83,0.57,2,222,2,0,0,"1","Working"
"4695",0.24,0.88,5,199,5,1,0,"1","Working"
"4696",0.93,0.89,3,255,7,1,0,"1","Working"
"4698",0.16,0.68,5,149,7,1,0,"1","Working"
"4699",0.21,0.85,6,285,7,0,0,"1","Working"
"4700",0.69,0.54,3,164,7,0,0,"1","Working"
"4701",0.66,0.96,3,243,3,1,0,"1","Working"
"4702",0.67,0.39,2,207,7,0,0,"1","Working"
"4703",0.85,0.58,4,186,7,0,0,"1","Working"
"4706",0.91,0.82,2,241,3,0,0,"1","Working"
"4707",0.96,0.68,3,206,3,0,0,"1","Working"
"4708",0.74,0.7,4,273,3,0,0,"1","Working"
